cycle_id,species,season,management_quality,fault_injected,fault_type,harvest_weight_g,harvest_survival,total_stress_hours,final_do_surface,final_tan_mgl,final_ph
4321,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.45,0.508,7.97
4322,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.52,0.507,7.97
4323,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.0,0.517,7.97
4324,Litopenaeus_vannamei,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.39,0.553,7.97
4325,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.52,0.513,7.97
4326,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.58,0.515,7.97
4327,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.97,0.54,7.97
4328,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.16,0.515,7.97
4329,Litopenaeus_vannamei,summer,very_poor,True,aerator_failure,0.83,0.0309,1754.0,0.0,0.55,7.97
4330,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.13,0.521,7.97
4331,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.04,0.506,7.97
4332,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.58,0.517,7.97
4333,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.36,0.533,7.97
4334,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.44,0.539,7.97
4335,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.25,0.517,7.97
4336,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.56,0.504,7.97
4337,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.11,0.519,7.97
4338,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.78,0.507,7.97
4339,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.23,0.507,7.97
4340,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.49,0.504,7.97
4341,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.34,0.506,7.97
4342,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.25,0.515,7.97
4343,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.43,0.525,7.97
4344,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.4,0.512,7.97
4345,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.0,0.513,7.97
4346,Litopenaeus_vannamei,summer,good,True,stratification_collapse,21.31,1.0,0.0,3.77,0.518,7.97
4347,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.79,0.503,7.97
4348,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.05,0.503,7.97
4349,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.27,0.505,7.97
4350,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.36,0.528,7.97
4351,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.6,0.509,7.97
4352,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.28,0.526,7.97
4353,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.74,0.524,7.97
4354,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.0,0.51,7.97
4355,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.63,0.518,7.97
4356,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.83,0.517,7.97
4357,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.57,0.506,7.97
4358,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.42,0.507,7.97
4359,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.29,0.514,7.97
4360,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.35,0.512,7.97
4361,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.21,0.522,7.97
4362,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.32,0.552,7.97
4363,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.51,0.516,7.97
4364,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.42,0.514,7.97
4365,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.36,0.516,7.97
4366,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.44,0.508,7.97
4367,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.33,0.522,7.97
4368,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.62,0.503,7.97
4369,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.42,0.523,7.97
4370,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.63,0.506,7.97
4371,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.42,0.509,7.97
4372,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.51,0.508,7.97
4373,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.86,0.505,7.97
4374,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.37,0.527,7.97
4375,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.61,0.515,7.97
4376,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.25,0.512,7.97
4377,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.01,0.514,7.97
4378,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.33,0.517,7.97
4379,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.52,0.52,7.97
4380,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.45,0.503,7.97
4381,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.57,0.504,7.97
4382,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.44,0.53,7.97
4383,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.78,0.511,7.97
4384,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,21.31,1.0,0.0,4.55,0.528,7.97
4385,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.54,0.505,7.97
4386,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.25,0.533,7.97
4387,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.62,0.532,7.97
4388,Litopenaeus_vannamei,winter,poor,True,other,0.93,0.0345,1688.0,0.0,2.52,7.97
4389,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.5,0.506,7.97
4390,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.29,0.523,7.97
4391,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.29,0.514,7.97
4392,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.45,0.51,7.97
4393,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.18,0.566,7.97
4394,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.66,0.525,7.97
4395,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.73,0.519,7.97
4396,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.51,0.515,7.97
4397,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.66,0.568,7.97
4398,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.47,0.517,7.97
4399,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.32,0.514,7.97
4400,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.72,0.511,7.97
4401,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.71,0.507,7.97
4402,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.56,0.526,7.97
4403,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.39,0.514,7.97
4404,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.39,0.508,7.97
4405,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.6,0.527,7.97
4406,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.25,0.544,7.97
4407,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.05,0.511,7.97
4408,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.34,0.505,7.97
4409,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,13.84,1.0,4.0,4.63,0.521,7.97
4410,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.38,0.55,7.97
4411,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.27,0.54,7.97
4412,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.58,0.526,7.97
4413,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.82,0.505,7.97
4414,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.21,0.515,7.97
4415,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.39,0.505,7.97
4416,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.49,0.513,7.97
4417,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.8,0.514,7.97
4418,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.34,0.532,7.97
4419,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.1,0.504,7.97
4420,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.64,0.515,7.97
4421,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.93,0.505,7.97
4422,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.5,0.518,7.97
4423,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.28,0.524,7.97
4424,Litopenaeus_vannamei,summer,good,True,sensor_fault,21.31,1.0,0.0,4.29,0.525,7.97
4425,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.98,0.515,7.97
4426,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.31,0.546,7.97
4427,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.75,0.525,7.97
4428,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.3,0.507,7.97
4429,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.53,0.516,7.97
4430,Litopenaeus_vannamei,winter,poor,True,other,1.08,0.0409,1603.0,0.0,2.547,7.97
4431,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.15,0.533,7.97
4432,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.41,0.524,7.97
4433,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.28,0.514,7.97
4434,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.22,0.509,7.97
4435,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.52,0.521,7.97
4436,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.08,0.515,7.97
4437,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.39,0.534,7.97
4438,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.65,0.504,7.97
4439,Litopenaeus_vannamei,northeast,very_poor,True,aerator_failure,0.72,0.0267,1826.0,0.0,0.548,7.97
4440,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.56,0.514,7.97
4441,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.35,0.513,7.97
4442,Litopenaeus_vannamei,monsoon,excellent,True,sensor_fault,21.31,1.0,0.0,4.49,0.508,7.97
4443,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.47,0.528,7.97
4444,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.31,0.504,7.97
4445,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.77,0.548,7.97
4446,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.84,0.505,7.97
4447,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.31,0.508,7.97
4448,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.15,0.527,7.97
4449,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.44,0.54,7.97
4450,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.34,0.505,7.97
4451,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.13,0.507,7.97
4452,Litopenaeus_vannamei,summer,poor,True,sensor_fault,21.31,1.0,0.0,3.82,0.539,7.97
4453,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.3,0.512,7.97
4454,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.46,0.529,7.97
4455,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.76,0.524,7.97
4456,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.6,0.507,7.97
4457,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.18,0.549,7.97
4458,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.1,0.54,7.97
4459,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.98,0.511,7.97
4460,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.36,0.503,7.97
4461,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.44,0.516,7.97
4462,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.17,0.527,7.97
4463,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.55,0.527,7.97
4464,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.46,0.516,7.97
4465,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.28,0.504,7.97
4466,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.54,0.506,7.97
4467,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.68,0.505,7.97
4468,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.5,0.51,7.97
4469,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.37,0.513,7.97
4470,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.41,0.512,7.97
4471,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,3.88,0.506,7.97
4472,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.38,0.505,7.97
4473,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.41,0.503,7.97
4474,Litopenaeus_vannamei,summer,very_poor,True,other,1.35,0.0517,1487.0,0.0,2.543,7.97
4475,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.41,0.509,7.97
4476,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.67,0.56,7.97
4477,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.39,0.523,7.97
4478,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.56,0.529,7.97
4479,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.29,0.505,7.97
4480,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.12,0.509,7.97
4481,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.86,0.517,7.97
4482,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.61,0.518,7.97
4483,Litopenaeus_vannamei,winter,good,True,stratification_collapse,21.31,1.0,0.0,3.95,0.51,7.97
4484,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.42,0.533,7.97
4485,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.18,0.503,7.97
4486,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.33,0.523,7.97
4487,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.69,0.515,7.97
4488,Litopenaeus_vannamei,monsoon,excellent,True,other,0.48,0.017,2043.0,0.0,2.521,7.97
4489,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.36,0.503,7.97
4490,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.23,0.56,7.97
4491,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.7,0.508,7.97
4492,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.71,0.505,7.97
4493,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.58,0.508,7.97
4494,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.4,0.504,7.97
4495,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.75,0.523,7.97
4496,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.77,0.561,7.97
4497,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.81,0.514,7.97
4498,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.45,0.518,7.97
4499,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.29,0.518,7.97
4500,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.52,0.511,7.97
4501,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.47,0.517,7.97
4502,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.39,0.503,7.97
4503,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.43,0.52,7.97
4504,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.29,0.583,7.97
4505,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.22,0.526,7.97
4506,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.39,0.506,7.97
4507,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.94,0.532,7.97
4508,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.27,0.513,7.97
4509,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.39,0.519,7.97
4510,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.67,0.526,7.97
4511,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.68,0.521,7.97
4512,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.56,0.51,7.97
4513,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.95,0.55,7.97
4514,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.55,0.52,7.97
4515,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.37,0.523,7.97
4516,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.8,0.548,7.97
4517,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.72,0.509,7.97
4518,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.68,0.503,7.97
4519,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.01,0.521,7.97
4520,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.81,0.513,7.97
4521,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.06,0.509,7.97
4522,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.01,0.51,7.97
4523,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,14.29,1.0,13.0,4.19,0.535,7.97
4524,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.11,0.507,7.97
4525,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.93,0.517,7.97
4526,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.44,0.524,7.97
4527,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.74,0.504,7.97
4528,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.42,0.545,7.97
4529,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.5,0.517,7.97
4530,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.6,0.51,7.97
4531,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.71,0.515,7.97
4532,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.76,0.506,7.97
4533,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.62,0.514,7.97
4534,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.59,0.514,7.97
4535,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.23,0.538,7.97
4536,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.34,0.51,7.97
4537,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,13.61,1.0,2.0,4.8,0.54,7.97
4538,Litopenaeus_vannamei,northeast,very_poor,True,sensor_fault,21.31,1.0,0.0,4.32,0.537,7.97
4539,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.72,0.519,7.97
4540,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.81,0.507,7.97
4541,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.48,0.513,7.97
4542,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.08,0.518,7.97
4543,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.5,0.51,7.97
4544,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,3.93,0.505,7.97
4545,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.82,0.519,7.97
4546,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.49,0.526,7.97
4547,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.43,0.529,7.97
4548,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.31,0.509,7.97
4549,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.67,0.518,7.97
4550,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.52,0.509,7.97
4551,Litopenaeus_vannamei,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.55,0.539,7.97
4552,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.37,0.512,7.97
4553,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.52,0.525,7.97
4554,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.89,0.507,7.97
4555,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.29,0.517,7.97
4556,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.71,0.528,7.97
4557,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.38,0.512,7.97
4558,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.31,0.513,7.97
4559,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.5,0.505,7.97
4560,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.25,0.537,7.97
4561,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.15,0.511,7.97
4562,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.36,0.504,7.97
4563,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.01,0.526,7.97
4564,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.23,0.508,7.97
4565,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.28,0.565,7.97
4566,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.5,0.518,7.97
4567,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.67,0.507,7.97
4568,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.12,0.529,7.97
4569,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.21,0.526,7.97
4570,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.41,0.506,7.97
4571,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.42,0.508,7.97
4572,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.29,0.514,7.97
4573,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.59,0.506,7.97
4574,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.67,0.518,7.97
4575,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.31,0.511,7.97
4576,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.78,0.502,7.97
4577,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.39,0.511,7.97
4578,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.3,0.539,7.97
4579,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.18,0.504,7.97
4580,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.15,0.509,7.97
4581,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.77,0.506,7.97
4582,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.79,0.513,7.97
4583,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.38,0.504,7.97
4584,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.17,0.536,7.97
